Date,price,open,high,low,change_pct
9/17/2022,20113.5,19802.8,20178.6,19761,0.0157
9/16/2022,19802.4,19701.9,19883,19352.9,0.0051
9/15/2022,19701.7,20222.3,20321.4,19532.3,-0.0258
9/14/2022,20222.5,20175.5,20503.7,19654.2,0.0023
9/13/2022,20175.5,22395.3,22702.5,19909.6,-0.0991
9/12/2022,22395.3,21836.6,22465.4,21581.6,0.0257
9/11/2022,21834.9,21650.4,21836.4,21363,0.0085
9/10/2022,21650.4,21363.8,21790.6,21139.9,0.0133
9/9/2022,21365.2,19318.8,21545.7,19294.1,0.106
9/8/2022,19317.4,19281.5,19444.7,19034.5,0.0019
9/7/2022,19281.5,18786.3,19445.9,18548.4,0.0264
9/6/2022,18786.4,19793.4,20169.3,18723.3,-0.0509
9/5/2022,19793.1,19999.9,20042.9,19650.7,-0.0103
9/4/2022,19999.9,19832.2,20017.8,19594.7,0.0085
9/3/2022,19831.4,19952.8,20043.8,19660.7,-0.0061
9/2/2022,19952.7,20131.6,20428.2,19764.7,-0.0086
9/1/2022,20126.1,20049.9,20202.7,19584.4,0.0041
8/31/2022,20043.9,19793.4,20469.1,19793.4,0.0127
8/30/2022,19792.6,20295.6,20558.2,19559.7,-0.0248
8/29/2022,20295.8,19551.3,20394.5,19551.2,0.0381
8/28/2022,19550.2,20034.2,20150.8,19542.9,-0.0241
8/27/2022,20033.9,20249.9,20343.6,19849.8,-0.0107
8/26/2022,20249.9,21564.2,21815.3,20122.4,-0.061
8/25/2022,21565.4,21365.4,21801.2,21324.8,0.0094
8/24/2022,21365.2,21516.2,21832.3,21171.1,-0.0071
8/23/2022,21517.2,21416.5,21661,20919.6,0.0047
8/22/2022,21416.3,21516.8,21517.4,20912.1,-0.0047
8/21/2022,21517.2,21138.9,21692.4,21077.4,0.0179
8/20/2022,21138.9,20830.7,21357.4,20784.8,0.0148
8/19/2022,20831.3,23201.6,23202.3,20807.8,-0.1022
8/18/2022,23203.6,23337.7,23578,23131.3,-0.0058
8/17/2022,23338,23855.8,24423.5,23191.6,-0.0217
8/16/2022,23856.8,24102.6,24240.8,23693.8,-0.0102
8/15/2022,24101.7,24303.3,25205.7,23784.5,-0.0083
8/14/2022,24302.8,24442.1,24997.3,24172.2,-0.0057
8/13/2022,24442.5,24398.9,24882.9,24318.7,0.0018
8/12/2022,24398.7,23935.3,24440.8,23616.4,0.0194
8/11/2022,23935.3,23963.3,24873.5,23864,-0.0012
8/10/2022,23962.9,23150.3,24209.9,22714.7,0.0353
8/9/2022,23146.7,23818.1,23912,22886.5,-0.0281
8/8/2022,23816.3,23175.3,24234.1,23160.6,0.0277
8/7/2022,23175.3,22944.2,23387.7,22852.3,0.0101
8/6/2022,22944.2,23308.2,23344.4,22923.6,-0.0156
8/5/2022,23308.2,22613.3,23447.6,22593.5,0.0308
8/4/2022,22612.1,22822.2,23214.5,22438.7,-0.0091
8/3/2022,22820.8,22988.7,23623.7,22698.6,-0.0073
8/2/2022,22988.6,23271.1,23423.3,22670.8,-0.0121
8/1/2022,23271.2,23303.4,23484.4,22863.8,-0.0014
7/31/2022,23303.4,23634.2,24179.3,23236.2,-0.014
7/30/2022,23634.2,23774.2,24605.3,23521.8,-0.0059
7/29/2022,23774.3,23850.2,24340,23451.4,-0.0032
7/28/2022,23850,22957.7,24190.5,22611.6,0.0388
7/27/2022,22958.3,21248,23027.8,21047.5,0.0805
7/26/2022,21248.7,21301.6,21322.3,20737.3,-0.0025
7/25/2022,21301.9,22582.3,22653.3,21275.4,-0.0567
7/24/2022,22582.1,22449.8,22987.9,22281.3,0.0054
7/23/2022,22460.4,22683.6,22991,21971.7,-0.0095
7/22/2022,22675.2,23150,23741.4,22524.2,-0.0206
7/21/2022,23153,23219.9,23403.8,22360.2,-0.0027
7/20/2022,23215.2,23412,24258,22944.4,-0.0083
7/19/2022,23410.2,22529.3,23757.3,21581.8,0.0393
7/18/2022,22525.8,20785.6,22714.9,20770.6,0.0837
7/17/2022,20785.6,21209.8,21654.4,20755.2,-0.02
7/16/2022,21209.9,20825.2,21561.3,20484.4,0.0185
7/15/2022,20825.1,20586.1,21178.1,20393.4,0.0116
7/14/2022,20586,20250,20862.2,19664.9,0.0166
7/13/2022,20250,19331.6,20250.8,18942.2,0.0475
7/12/2022,19330.9,19963.2,20051.7,19279.6,-0.0317
7/11/2022,19963.2,20847.2,20855,19897,-0.0424
7/10/2022,20847.4,21587.4,21599.2,20689.7,-0.0343
7/9/2022,21587.5,21610.4,21944.1,21338.4,-0.0011
7/8/2022,21611.2,21637.1,22482.1,21207,-0.0012
7/7/2022,21637.8,20557.9,21817.8,20282.7,0.0524
7/6/2022,20561.1,20180.4,20654.9,19785.3,0.0178
7/5/2022,20200.6,20215.8,20706.9,19315.4,-0.0008
7/4/2022,20215.8,19310.6,20303.8,19052.5,0.0469
7/3/2022,19309.9,19243.4,19626.4,18794.4,0.0035
7/2/2022,19243.2,19275.4,19425.4,19006.4,-0.001
7/1/2022,19262.9,19926.6,20785.6,18980.1,-0.0333
6/30/2022,19926.6,20111.3,20155.1,18682.7,-0.0092
6/29/2022,20111.3,20278,20415.8,19880.7,-0.0082
6/28/2022,20278,20727.9,21200.2,20210.5,-0.0218
6/27/2022,20730.2,21037.7,21497.5,20568,-0.0149
6/26/2022,21043.5,21489.9,21837.4,20989.7,-0.0208
6/25/2022,21489.9,21226.9,21553.4,20917.5,0.0124
6/24/2022,21226.9,21100.9,21488.7,20743.9,0.006
6/23/2022,21100.7,19967.3,21189.8,19907.5,0.0568
6/22/2022,19965.8,20720.2,20864.3,19780.2,-0.0364
6/21/2022,20720.4,20571.6,21689.3,20371.7,0.0072
6/20/2022,20572.3,20576.9,20996.8,19658.8,-0.0002
6/19/2022,20577.2,18983.4,20763.5,17983.7,0.0838
6/18/2022,18986.5,20446.4,20744.7,17630.5,-0.0713
6/17/2022,20444.6,20391.3,21315.4,20244.1,0.0028
6/16/2022,20386.6,22577.9,22942.1,20231.1,-0.0971
6/15/2022,22577.9,22137.5,22754.4,20125.8,0.019
6/14/2022,22157.3,22449.1,23200.3,20860.9,-0.0129
6/13/2022,22448,26606.3,26857.6,22006.3,-0.1563
6/12/2022,26606.3,28404,28534.8,26606.3,-0.0633
6/11/2022,28403.4,29083.3,29426.6,28161.8,-0.0234
6/10/2022,29083.3,30097.4,30325.6,28884.9,-0.0337
6/9/2022,30097.8,30202.1,30691.4,29953.8,-0.0034
6/8/2022,30201.6,31127.2,31312.1,29874.8,-0.0298
6/7/2022,31128.8,31370.3,31556.6,29235,-0.0076
6/6/2022,31367.6,29911.2,31753.4,29888.6,0.0486
6/5/2022,29913,29865.1,30166.9,29539,0.0016
6/4/2022,29864.3,29700.9,29963.8,29489.5,0.0055
6/3/2022,29700.9,30455.7,30674.8,29330.8,-0.0248
6/2/2022,30455.5,29798.6,30638.5,29604.4,0.022
6/1/2022,29798.5,31793.1,31969.9,29396.6,-0.0627
5/31/2022,31793.4,31730.2,32377.5,31221.2,0.0022
5/30/2022,31723.3,29465.2,32185.6,29307.2,0.0766
5/29/2022,29465.2,29027.1,29556.5,28838.7,0.0151
5/28/2022,29027.1,28620.1,29194.4,28537.2,0.0149
5/27/2022,28601.2,29194,29377.1,28282.2,-0.0206
5/26/2022,29203.5,29537.9,29868.9,28077.9,-0.0114
5/25/2022,29540.6,29648.7,30202.3,29353.5,-0.0036
5/24/2022,29648.7,29091.6,29810.8,28706.1,0.0191
5/23/2022,29093.3,30287.3,30644.8,28913.6,-0.0394
5/22/2022,30286.6,29433,30462,29260.1,0.0289
5/21/2022,29434.6,29188.7,29623.2,28953.9,0.0088
5/20/2022,29178.6,30305.9,30735.1,28738.5,-0.0372
5/19/2022,30305.9,28700.4,30525.1,28682.1,0.0566
5/18/2022,28683.7,30437.5,30687.9,28648.1,-0.0576
5/17/2022,30437.5,29856.7,30720.1,29484.5,0.0197
5/16/2022,29849,31308.3,31312.4,29135.8,-0.0466
5/15/2022,31308.7,30078.6,31383.8,29499.4,0.0408
5/14/2022,30080.4,29285.2,30277.4,28666.7,0.0272
5/13/2022,29284.4,28994.3,31002.7,28755,0.0106
5/12/2022,28976,29073.4,30136.7,26500.5,-0.0032
5/11/2022,29068.2,31008,32113.6,27835.5,-0.0625
5/10/2022,31007.5,30098.2,32621.2,29831,0.0303
5/9/2022,30095,34041,34227,30095,-0.1164
5/8/2022,34060,35468,35497,33727,-0.0397
5/7/2022,35468,36003,36119,34773,-0.015
5/6/2022,36009,36540,36646,35267,-0.0146
5/5/2022,36544,39686,39833,36183,-0.0792
5/4/2022,39688,37717,40021,37660,0.0522
5/3/2022,37718,38515,38647,37513,-0.0207
5/2/2022,38514,38472,39134,38061,0.0014
5/1/2022,38461,37642,38676,37397,0.0215
4/30/2022,37650,38590,38776,37596,-0.0241
4/29/2022,38581,39748,39919,38175,-0.0294
4/28/2022,39748,39243,40382,38888,0.0129
4/27/2022,39243,38113,39447,37869,0.0296
4/26/2022,38113,40443,40770,37708,-0.0572
4/25/2022,40427,39464,40599,38233,0.0244
4/24/2022,39464,39434,39929,39033,0.0012
4/23/2022,39418,39709,39973,39291,-0.0073
4/22/2022,39709,40487,40792,39200,-0.0191
4/21/2022,40482,41370,42969,39793,-0.0214
4/20/2022,41368,41499,42203,40915,-0.0033
4/19/2022,41503,40809,41746,40585,0.0172
4/18/2022,40803,39700,41095,38577,0.0277
4/17/2022,39703,40382,40599,39561,-0.0168
4/16/2022,40382,40571,40691,40003,-0.0044
4/15/2022,40560,39936,40850,39781,0.0156
4/14/2022,39936,41133,41494,39585,-0.0291
4/13/2022,41133,40072,41515,39581,0.0263
4/12/2022,40078,39507,40678,39265,0.0147
4/11/2022,39497,42144,42418,39202,-0.0627
4/10/2022,42138,42760,43421,41884,-0.0147
4/9/2022,42767,42275,42809,42129,0.0116
4/8/2022,42275,43450,43979,42113,-0.027
4/7/2022,43448,43166,43893,42747,0.0064
4/6/2022,43173,45494,45519,43122,-0.0513
4/5/2022,45506,46614,47201,45388,-0.0241
4/4/2022,46629,46407,46899,45152,0.0048
4/3/2022,46407,45813,47435,45554,0.013
4/2/2022,45811,46299,47212,45641,-0.0105
4/1/2022,46297,45529,46728,44261,0.017
3/31/2022,45525,47071,47624,45228,-0.0329
3/30/2022,47075,47449,47714,46601,-0.0079
3/29/2022,47449,47126,48127,47029,0.0073
3/28/2022,47105,46859,48199,46672,0.0052
3/27/2022,46859,44542,46947,44445,0.0519
3/26/2022,44548,44331,44818,44090,0.0049
3/25/2022,44331,44013,45112,43622,0.0072
3/24/2022,44013,42911,44251,42658,0.0257
3/23/2022,42912,42373,43027,41795,0.0127
3/22/2022,42373,41022,43327.9,40893,0.0329
3/21/2022,41022,41282,41532,40530,-0.0062
3/20/2022,41276,42241,42301,40922,-0.0227
3/19/2022,42233,41768,42386,41529.6,0.0111
3/18/2022,41767.8,40914.6,42308.4,40234.8,0.0208
3/17/2022,40914.8,41118.7,41406,40557.8,-0.005
3/16/2022,41118.7,39282.5,41701.6,38953.2,0.0467
3/15/2022,39285.7,39673,39854.7,38220.9,-0.0097
3/14/2022,39671.1,37789.5,39914.3,37613.6,0.0497
3/13/2022,37792.4,38813.2,39272.3,37603.4,-0.0263
3/12/2022,38814.3,38730.2,39355.3,38666.5,0.0022
3/11/2022,38730.2,39422.5,40177,38236.4,-0.0174
3/10/2022,39416.3,41933.9,42029.1,38603.5,-0.0599
3/9/2022,41929,38731.5,42538.5,38663.3,0.0822
3/8/2022,38744.8,38020.6,39351.5,37886.6,0.0189
3/7/2022,38024.8,38420.6,39532,37182.1,-0.0099
3/6/2022,38403.1,39396.3,39668.1,38115,-0.0252
3/5/2022,39395.8,39142.8,39600.2,38626.1,0.0065
3/4/2022,39142.7,42463,42848.7,38594.9,-0.0782
3/3/2022,42463,43912.8,44077.2,41840.8,-0.033
3/2/2022,43912.8,44420.3,45294.2,43361.3,-0.0114
3/1/2022,44420.3,43187.2,44900.5,42876.6,0.0285
2/28/2022,43188.2,37707.2,43977.8,37458.9,0.1459
2/27/2022,37689.1,39116.6,39838.5,37062.3,-0.0365
2/26/2022,39115.5,39221.6,40094.5,38639.1,-0.0024
2/25/2022,39209.6,38339.2,39683.7,38042.6,0.0227
2/24/2022,38339.2,37250.2,39351.6,34357.4,0.0299
2/23/2022,37224.6,38248.2,39194.5,37099.5,-0.0268
2/22/2022,38248.2,37018.3,38414.9,36399.6,0.0332
2/21/2022,37017.7,38355,39444.1,36868.9,-0.0349
2/20/2022,38355,40089.6,40120.3,38042.2,-0.0433
2/19/2022,40090.3,40000.1,40434.3,39666.6,0.0023
2/18/2022,40000.1,40532.5,40935.5,39505,-0.0136
2/17/2022,40552.8,43885.5,44167.1,40103.8,-0.0759
2/16/2022,43883.6,44540.9,44552.9,43377.6,-0.0148
2/15/2022,44544.4,42550.3,44722.6,42460.1,0.0469
2/14/2022,42550.3,42061.1,42799.7,41591.3,0.0116
2/13/2022,42061.1,42205.5,42725.1,41880.1,-0.0034
2/12/2022,42205.2,42388.4,43006.4,41776.8,-0.0043
2/11/2022,42388.4,43519.3,43915.1,42023.4,-0.026
2/10/2022,43521,44388.9,45755.2,43242.5,-0.0196
2/9/2022,44388.9,44038.2,44800.4,43163,0.008
2/8/2022,44038.2,43833.9,45399.8,42705,0.0047
2/7/2022,43833.9,42385.2,44468.3,41695.4,0.034
2/6/2022,42392.2,41411.9,42614.8,41176.3,0.0237
2/5/2022,41412.1,41566.5,41899.8,40963.3,-0.0037
2/4/2022,41567.6,37287.8,41689,37041.1,0.1148
2/3/2022,37287.8,36890.2,37304.3,36297.3,0.0108
2/2/2022,36890.2,38711.2,38853.8,36682.3,-0.047
2/1/2022,38709.7,38475.6,39230,38037.9,0.0055
1/31/2022,38498.6,37923.8,38701.4,36672.8,0.0153
1/30/2022,37917.7,38167.5,38313.3,37390.6,-0.0066
1/29/2022,38170.8,37736.5,38663.7,37350.2,0.0113
1/28/2022,37745.1,37195.6,37995.9,36176.5,0.0156
1/27/2022,37164.3,36800.1,37215.4,35543.2,0.0099
1/26/2022,36800.4,36962.3,38862.6,36280,-0.0041
1/25/2022,36950.6,36691.3,37501.8,35729.3,0.0072
1/24/2022,36686.3,36268.6,37424,32985.6,0.0115
1/23/2022,36269.5,35072.9,36513,34655.2,0.034
1/22/2022,35075.2,36467.7,36749.8,34116,-0.0384
1/21/2022,36475.5,40698.1,41104.6,35503.9,-0.1041
1/20/2022,40715.9,41683.6,43487.1,40568.3,-0.0231
1/19/2022,41677.8,42365.3,42558,41160.9,-0.0162
1/18/2022,42364.6,42209.9,42674.2,41300.7,0.0037
1/17/2022,42209.3,43080.5,43179.6,41559.4,-0.0202
1/16/2022,43079.1,43079.2,43462,42643.3,-0.0004
1/15/2022,43097,43073.6,43777.9,42586.1,0.0006
1/14/2022,43073.3,42562.2,43435.1,41848.7,0.0121
1/13/2022,42560,43900,44404.7,42337.5,-0.0305
1/12/2022,43901,42735,44243.6,42476.7,0.0273
1/11/2022,42733.2,41829.1,43090.2,41287.6,0.0215
1/10/2022,41832.2,41848.9,42243.8,39697,-0.0004
1/9/2022,41848.3,41681.2,42764.4,41260.9,0.0042
1/8/2022,41672,41551.3,42304.4,40574.3,0.003
1/7/2022,41546.7,43097.9,43127.7,40810,-0.036
1/6/2022,43097.5,43431.6,43772.3,42481.1,-0.0076
1/5/2022,43425.9,45833.1,47019.4,42535.1,-0.0526
1/4/2022,45837.3,46435.7,47505.4,45602.1,-0.0128
1/3/2022,46430.2,47293.9,47556,45704,-0.0186
1/2/2022,47311.8,47738.7,47944.9,46718.2,-0.0089
1/1/2022,47738,46217.5,47917.6,46217.5,0.0329
12/31/2021,46219.5,47123.3,48553.9,45693.6,-0.0192
12/30/2021,47123.3,46470.7,47901.4,46003,0.0142
12/29/2021,46461.7,47548.4,48121.7,46127.8,-0.0228
12/28/2021,47545.2,50703.4,50703.8,47345.7,-0.0618
12/27/2021,50678.2,50783.6,52016.3,50459,-0.002
12/26/2021,50779.9,50404,51247,49527,0.0074
12/25/2021,50406.4,50789.6,51140.2,50196.8,-0.0075
12/24/2021,50786.1,50807.4,51795.3,50428.4,-0.0003
12/23/2021,50801,48599.6,51355.6,48053.4,0.0453
12/22/2021,48599.7,48898.7,49540.3,48449.7,-0.0062
12/21/2021,48902,46900.1,49306.1,46654,0.0428
12/20/2021,46895.2,46703.4,47488.9,45577.3,0.0041
12/19/2021,46704.5,46855.7,48270.2,46438.4,-0.0032
12/18/2021,46856.2,46171.8,47330.2,45513.4,0.0148
12/17/2021,46172.2,47630.4,47997.2,45523.8,-0.0306
12/16/2021,47628.2,48876.6,49387.8,47543.9,-0.0254
12/15/2021,48871.5,48366.2,49477.9,46572.6,0.0104
12/14/2021,48366.5,46709.8,48635,46338.3,0.0356
12/13/2021,46703.6,50075.9,50196.1,45848.2,-0.0674
12/12/2021,50081,49332.5,50779.2,48670.5,0.0155
12/11/2021,49314.5,47138.4,49487,46834,0.0462
12/10/2021,47137.2,47591.7,49974.8,47007.1,-0.0097
12/9/2021,47596.6,50477.6,50790.2,47341.9,-0.057
12/8/2021,50473.9,50596.6,51204.7,48700.7,-0.0024
12/7/2021,50595.2,50547.4,51918.6,50070.9,0.0007
12/6/2021,50562.1,49412.1,50913.3,47237.9,0.0234
12/5/2021,49405.5,49196.4,49689.3,47797.8,0.0043
12/4/2021,49195.2,53620.7,53847.2,42587.8,-0.0827
12/3/2021,53631.5,56495.2,57543.6,52008.9,-0.0507
12/2/2021,56496,57207.8,57377.5,55807.9,-0.0125
12/1/2021,57210.3,56891.7,59064.3,56496.5,0.0058
11/30/2021,56882.9,57795.2,59174.4,55936.9,-0.0158
11/29/2021,57794.8,57288.1,58855.2,56726.7,0.0088
11/28/2021,57291.5,54758,57392.3,53448.3,0.0461
11/27/2021,54765.9,53747.2,55280.3,53654.3,0.0193
11/26/2021,53730.9,58937.3,59151.1,53533.5,-0.0883
11/25/2021,58935.1,57167.1,59387.3,57029.8,0.0308
11/24/2021,57171.7,57559.4,57697.4,55910.6,-0.007
11/23/2021,57573.2,56304.8,57855.1,55542.5,0.0225
11/22/2021,56308.8,58719.7,59288.3,55656.8,-0.041
11/21/2021,58714.3,59724,60002.6,58528.3,-0.0168
11/20/2021,59717.6,58080.8,59854.6,57435.3,0.0281
11/19/2021,58083.4,56908.3,58335.9,55626.3,0.0198
11/18/2021,56955.3,60368.2,60936.9,56524.4,-0.0565
11/17/2021,60367.8,60074.2,60814.5,58531.9,0.0046
11/16/2021,60089.1,63605.1,63605.6,58655.9,-0.0552
11/15/2021,63597.9,65514.9,66311.2,63439.5,-0.0292
11/14/2021,65508.2,64397.2,65508.2,63608.3,0.0172
11/13/2021,64398.6,64133.3,64906,63381.4,0.0041
11/12/2021,64134.5,64782.6,65449.7,62309.7,-0.0104
11/11/2021,64806.7,64922.8,65583.3,64121.9,-0.0019
11/10/2021,64932.6,66942.6,68990.6,62951.3,-0.0295
11/9/2021,66904.4,67528.7,68493.3,66334.9,-0.0092
11/8/2021,67527.9,63276.4,67763.3,63276.4,0.0672
11/7/2021,63273.2,61483.8,63273.2,61347.2,0.0291
11/6/2021,61483.9,60973.2,61543.2,60093.6,0.0084
11/5/2021,60974.3,61411.5,62560.3,60742.4,-0.0071
11/4/2021,61412.6,62915.4,63077.6,60742.9,-0.0239
11/3/2021,62918.5,63223.5,63508.6,60883,-0.0048
11/2/2021,63221.7,60912.2,64256.4,60651.5,0.0379
11/1/2021,60915.3,61310.1,62430.1,59612.7,-0.0064
10/31/2021,61309.6,61842.2,62393.7,60005.7,-0.0086
10/30/2021,61840.1,62245,62338.5,60786,-0.0065
10/29/2021,62242.8,60579.9,62952.2,60322.2,0.0274
10/28/2021,60582.5,58437.2,62251.3,58128.1,0.0367
10/27/2021,58438.1,60312.5,61452.9,58112.6,-0.0311
10/26/2021,60310.8,63067.5,63275.1,59907.3,-0.0437
10/25/2021,63067,60864.3,63694.8,60655.8,0.0362
10/24/2021,60866.5,61308.2,61469.9,59523.7,-0.0073
10/23/2021,61312.5,60693.2,61728.7,59738.3,0.0103
10/22/2021,60690.3,62200.8,63699.7,60055.7,-0.0244
10/21/2021,62210.2,66004.6,66616.9,62092.1,-0.0571
10/20/2021,65979.1,64276.9,66967.1,63543.7,0.0265
10/19/2021,64278.5,62030.2,64454,61451,0.0358
10/18/2021,62056.3,61525.8,62623.6,60026.9,0.0086
10/17/2021,61527.5,60865.5,61651.4,59143.4,0.0109
10/16/2021,60861.1,61669.2,62329.2,60161.9,-0.0132
10/15/2021,61672.5,57348.2,62892.8,56874.8,0.0754
10/14/2021,57345.8,57370.4,58506.5,56866.8,-0.0006
10/13/2021,57380.1,56014.5,57697.4,54314.4,0.0244
10/12/2021,56015.9,57480.6,57635.7,54155.4,-0.0254
10/11/2021,57477.3,54686.9,57814.1,54457.8,0.051
10/10/2021,54687.7,54942.5,56432.2,54100.8,-0.0046
10/9/2021,54942.5,53924.1,55430.8,53711.7,0.0191
10/8/2021,53914.7,53785.5,55977.9,53659.3,0.0024
10/7/2021,53783.9,55325.2,55325.6,53476.4,-0.0278
